time_sec,target_temp,current_temp,error,controller_output,controller_output_percent,duty_cnt,duty_percent,state,state_name,status_word,kp,ki
58.21018671989441,80.0,77.9361572265625,2.0668106079101562,0.44473305344581604,44.473305344581604,44473,44.473,1,RUN,1,0.055,0.0003
58.73224425315857,80.0,77.96541595458984,2.0403671264648438,0.4448799192905426,44.48799192905426,44487,44.487,1,RUN,1,0.055,0.0003
59.2172429561615,80.0,77.98954010009766,2.0176239013671875,0.44502848386764526,44.502848386764526,44502,44.502,1,RUN,1,0.055,0.0003
59.71877932548523,80.0,78.0132827758789,1.992828369140625,0.44516828656196594,44.516828656196594,44516,44.516,1,RUN,1,0.055,0.0003
60.187801361083984,80.0,78.03202056884766,1.9708175659179688,0.44532471895217896,44.532471895217896,44530,44.53,1,RUN,1,0.055,0.0003
60.65482974052429,80.0,78.05522918701172,1.94921875,0.44543012976646423,44.54301297664642,44543,44.543,1,RUN,1,0.055,0.0003
61.12479209899902,80.0,78.07804107666016,1.9274215698242188,0.4455685615539551,44.55685615539551,44556,44.556,1,RUN,1,0.055,0.0003
61.59264922142029,80.0,78.09616088867188,1.9072723388671875,0.44572553038597107,44.57255303859711,44572,44.572,1,RUN,1,0.055,0.0003
62.0776424407959,80.0,78.11841583251953,1.8849258422851562,0.44591808319091797,44.5918083190918,44591,44.591,1,RUN,1,0.055,0.0003
62.531437158584595,80.0,78.14041137695312,1.8648300170898438,0.4460499882698059,44.60499882698059,44604,44.604,1,RUN,1,0.055,0.0003
63.015352964401245,80.0,78.16230773925781,1.8444137573242188,0.4462064802646637,44.62064802646637,44620,44.62,1,RUN,1,0.055,0.0003
63.51505136489868,80.0,78.18417358398438,1.8228225708007812,0.44633862376213074,44.633862376213074,44633,44.633,1,RUN,1,0.055,0.0003
63.997689962387085,80.0,78.20156860351562,1.8010711669921875,0.4464462995529175,44.64462995529175,44644,44.644,1,RUN,1,0.055,0.0003
64.48413801193237,80.0,78.22295379638672,1.7803268432617188,0.44654059410095215,44.654059410095215,44654,44.654,1,RUN,1,0.055,0.0003
64.97426962852478,80.0,78.24388885498047,1.759368896484375,0.446662038564682,44.6662038564682,44666,44.666,1,RUN,1,0.055,0.0003
65.4516031742096,80.0,78.26448822021484,1.7388763427734375,0.44679421186447144,44.679421186447144,44679,44.679,1,RUN,1,0.055,0.0003
65.95470237731934,80.0,78.28473663330078,1.719085693359375,0.44695037603378296,44.695037603378296,44695,44.695,1,RUN,1,0.055,0.0003
66.421062707901,80.0,78.30467224121094,1.7000579833984375,0.4470832347869873,44.70832347869873,44708,44.708,1,RUN,1,0.055,0.0003
66.91866970062256,80.0,78.32437133789062,1.6816482543945312,0.447237104177475,44.7237104177475,44723,44.723,1,RUN,1,0.055,0.0003
67.39935326576233,80.0,78.34002685546875,1.6623458862304688,0.4473789632320404,44.73789632320404,44737,44.737,1,RUN,1,0.055,0.0003
67.87489175796509,80.0,78.35952758789062,1.6434249877929688,0.44747835397720337,44.74783539772034,44747,44.747,1,RUN,1,0.055,0.0003
68.3460898399353,80.0,78.37883758544922,1.6248550415039062,0.4475843608379364,44.75843608379364,44758,44.758,1,RUN,1,0.055,0.0003
